,Unnamed: 0,Unnamed: 0.1,Event Date 1,Event Date 2,Event-Type 1,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
864,326,326,08-07-2020,Movements,Movements,,,,,NGOs actions,,,,,,,Deportation ,Dying in sea,,,,,,,,,,,7,,299,,,,,,18,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,09-07-2020,Written press,Arabic,tripoli,LY-TB,Libya
865,326,326,08-07-2020,Social,Movements,,,,,NGOs actions,,,,,,,Deportation ,Dying in sea,,,,,,,,,,,7,,299,,,,,,18,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,09-07-2020,Written press,Arabic,tripoli,LY-TB,Libya
866,327,327,10-06-2020,,Movements,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,185,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,10-06-2020,Written press,French,tripoli,LY-TB,Libya
867,327,327,10-06-2020,Movements,Movements,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,185,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,10-06-2020,Written press,French,tripoli,LY-TB,Libya
868,327,327,10-06-2020,Social,Movements,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,185,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,10-06-2020,Written press,French,tripoli,LY-TB,Libya
869,328,328,01-06-2020,,Movements,quarantine,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,11.0,,,,,11,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,01-06-2020,Radio,Arabic,Tunis,TN-11,Tunisia
870,328,328,01-06-2020,Movements,Movements,quarantine,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,11.0,,,,,11,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,01-06-2020,Radio,Arabic,Tunis,TN-11,Tunisia
871,328,328,01-06-2020,Health,Movements,quarantine,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,11.0,,,,,11,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,01-06-2020,Radio,Arabic,Tunis,TN-11,Tunisia
872,329,329,,,Social,,,,,NGOs actions,Details on lockdown,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
873,329,329,,Social,Social,,,,,NGOs actions,Details on lockdown,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
874,329,329,,Security,Social,,,,,NGOs actions,Details on lockdown,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
875,330,330,14-04-2020,,Security,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,23-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
876,330,330,14-04-2020,Security,Security,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,23-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
877,330,330,14-04-2020,Social,Security,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,23-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
878,330,330,14-04-2020,Health,Security,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,23-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
879,331,331,2020-04-08,2020-04-10,Social,,,,,OSC actions,government actions,accomodation,jobs,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-13,Written press,French,Tunis,TN-11,Tunisia
880,331,331,2020-04-08,Social,Social,,,,,OSC actions,government actions,accomodation,jobs,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-13,Written press,French,Tunis,TN-11,Tunisia
881,332,332,24-04-2020,,Movements,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,3000,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,29-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
882,332,332,24-04-2020,Movements,Movements,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,3000,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,29-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
883,332,332,24-04-2020,Social,Movements,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,3000,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,29-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
884,333,333,,,Social,,,,,Details on lockdown,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez,16.0,58,0,N,7.0,59.0,0,E,,,,,,,,,,,,,,,,,,,United Arab Emirates,10-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
885,333,333,,Social,Social,,,,,Details on lockdown,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez,16.0,58,0,N,7.0,59.0,0,E,,,,,,,,,,,,,,,,,,,United Arab Emirates,10-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
886,334,334,,,Health,access to health care,risk of infections,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,13-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
887,334,334,,Health,Health,access to health care,risk of infections,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,13-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
888,334,334,,Social,Health,access to health care,risk of infections,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,13-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
889,335,335,01-04-2020,,Social,risk of infections,,,,Details on lockdown,jobs,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-ZA-Az Zawiyah,32.0,45,16,N,12.0,43.0,47,E,,,,,,,,,,,,,,,,,,,UK,08-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
890,335,335,01-04-2020,Social,Social,risk of infections,,,,Details on lockdown,jobs,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-ZA-Az Zawiyah,32.0,45,16,N,12.0,43.0,47,E,,,,,,,,,,,,,,,,,,,UK,08-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
891,335,335,01-04-2020,Health,Social,risk of infections,,,,Details on lockdown,jobs,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-ZA-Az Zawiyah,32.0,45,16,N,12.0,43.0,47,E,,,,,,,,,,,,,,,,,,,UK,08-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
892,336,336,05-05-2020,,Social,,,,,Details on lockdown,accomodation,jobs,NGOs actions,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,12-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
893,336,336,05-05-2020,Social,Social,,,,,Details on lockdown,accomodation,jobs,NGOs actions,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,12-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
894,336,336,05-05-2020,Security,Social,,,,,Details on lockdown,accomodation,jobs,NGOs actions,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,12-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
895,337,337,29-04-2020,,Movements,,,,,jobs,Details on lockdown,NGOs actions,government actions,,,,Arrival by sea,,,,,,,,,,,,,,,79,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,15-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
896,337,337,29-04-2020,Movements,Movements,,,,,jobs,Details on lockdown,NGOs actions,government actions,,,,Arrival by sea,,,,,,,,,,,,,,,79,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,15-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
897,337,337,29-04-2020,Social,Movements,,,,,jobs,Details on lockdown,NGOs actions,government actions,,,,Arrival by sea,,,,,,,,,,,,,,,79,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,15-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
898,338,338,01-05-2020,,Social,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,Arrivals through borders,,,,,,,,,,,764.0,,,,,33,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Dirkou,19.0,0,5,N,12.0,53.0,"34,8",E,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,Egypt,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
899,338,338,01-05-2020,Social,Social,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,Arrivals through borders,,,,,,,,,,,764.0,,,,,33,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Dirkou,19.0,0,5,N,12.0,53.0,"34,8",E,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,Egypt,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
900,338,338,01-05-2020,Movements,Social,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,Arrivals through borders,,,,,,,,,,,764.0,,,,,33,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Dirkou,19.0,0,5,N,12.0,53.0,"34,8",E,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,Egypt,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
901,338,338,01-05-2020,Health,Social,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,Arrivals through borders,,,,,,,,,,,764.0,,,,,33,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Dirkou,19.0,0,5,N,12.0,53.0,"34,8",E,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,Egypt,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
902,339,339,,,Security,,,,,Details on lockdown,NGOs actions,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,LY-ZA-Az Zawiyah => Sabratha,32.0,47,32,N,12.0,29.0,3,E,LY-ZA-Az Zawiyah => Sorman,32.0,45.0,24,N,12.0,34.0,18,E,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
903,339,339,,Security,Security,,,,,Details on lockdown,NGOs actions,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,LY-ZA-Az Zawiyah => Sabratha,32.0,47,32,N,12.0,29.0,3,E,LY-ZA-Az Zawiyah => Sorman,32.0,45.0,24,N,12.0,34.0,18,E,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
904,339,339,,Social,Security,,,,,Details on lockdown,NGOs actions,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,LY-ZA-Az Zawiyah => Sabratha,32.0,47,32,N,12.0,29.0,3,E,LY-ZA-Az Zawiyah => Sorman,32.0,45.0,24,N,12.0,34.0,18,E,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
905,340,340,,,Movements,,,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,425,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,United Arab Emirates,07-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
906,340,340,,Movements,Movements,,,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,425,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,United Arab Emirates,07-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
907,340,340,,Social,Movements,,,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,425,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,United Arab Emirates,07-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
908,341,341,20-05-2020,,Social,access to health care,quarantine,risk of infections,infections,NGOs actions,OSC actions,Details on lockdown,accomodation,government actions,,,Rescued when crossing borders,,,,,,Armed clashes,,,,,250.0,,,250,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez => Madama,21.0,56,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,,,,,,,,,,UK,06-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
909,341,341,20-05-2020,Social,Social,access to health care,quarantine,risk of infections,infections,NGOs actions,OSC actions,Details on lockdown,accomodation,government actions,,,Rescued when crossing borders,,,,,,Armed clashes,,,,,250.0,,,250,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez => Madama,21.0,56,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,,,,,,,,,,UK,06-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
910,341,341,20-05-2020,Health,Social,access to health care,quarantine,risk of infections,infections,NGOs actions,OSC actions,Details on lockdown,accomodation,government actions,,,Rescued when crossing borders,,,,,,Armed clashes,,,,,250.0,,,250,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez => Madama,21.0,56,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,,,,,,,,,,UK,06-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
911,341,341,20-05-2020,Movements,Social,access to health care,quarantine,risk of infections,infections,NGOs actions,OSC actions,Details on lockdown,accomodation,government actions,,,Rescued when crossing borders,,,,,,Armed clashes,,,,,250.0,,,250,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez => Madama,21.0,56,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,,,,,,,,,,UK,06-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
912,342,342,2020-03-17,,Social,,,,,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-14,Written press,French,Tunis,TN-11,Tunisia
913,342,342,2020-03-17,Social,Social,,,,,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-14,Written press,French,Tunis,TN-11,Tunisia
914,343,343,14-04-2020,,Social,,,,,government actions,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,France,14-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
915,343,343,14-04-2020,Social,Social,,,,,government actions,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,France,14-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
916,343,343,14-04-2020,Movements,Social,,,,,government actions,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,France,14-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
917,344,344,23-05-2020,24-05-2020,Movements,,,,,government actions,,,,,,,Deportation,Dying in sea,,,,,,,,,,,2,,,,,,,70(23/05/2020)/ 317(24/05/2020),,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Russia,26-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
918,344,344,23-05-2020,Movements,Movements,,,,,government actions,,,,,,,Deportation,Dying in sea,,,,,,,,,,,2,,,,,,,70(23/05/2020)/ 317(24/05/2020),,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Russia,26-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
919,345,345,09-06-2020,,Social,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,09-06-2020,Radio,Arabic,tripoli,LY-TB,Libya
920,345,345,09-06-2020,Social,Social,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,09-06-2020,Radio,Arabic,tripoli,LY-TB,Libya
921,346,346,14-05-2020,28-05-2020,Social,,,,,government actions,NGOs actions,Details on lockdown,,,,,Arrival by sea,Rescued at sea,Deportation,,,,,,,,,,,,679,200,,,,679,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-SB-Sabha,27.0,2,,N,14.0,26.0,,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,UK,16-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
922,346,346,14-05-2020,Social,Social,,,,,government actions,NGOs actions,Details on lockdown,,,,,Arrival by sea,Rescued at sea,Deportation,,,,,,,,,,,,679,200,,,,679,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-SB-Sabha,27.0,2,,N,14.0,26.0,,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,UK,16-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
923,346,346,14-05-2020,Movements,Social,,,,,government actions,NGOs actions,Details on lockdown,,,,,Arrival by sea,Rescued at sea,Deportation,,,,,,,,,,,,679,200,,,,679,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-SB-Sabha,27.0,2,,N,14.0,26.0,,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,UK,16-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
924,347,347,01-05-2020,,Social,,,,,government actions,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,300,,,,,,,NE-8-Niamey,13.0,30.0,31,N,2.0,6,40,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,Jordan,15-05-2020,Written press,Arabic,Niamey,NE-8,Niger
925,347,347,01-05-2020,Social,Social,,,,,government actions,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,300,,,,,,,NE-8-Niamey,13.0,30.0,31,N,2.0,6,40,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,Jordan,15-05-2020,Written press,Arabic,Niamey,NE-8,Niger
926,347,347,01-05-2020,Movements,Social,,,,,government actions,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,300,,,,,,,NE-8-Niamey,13.0,30.0,31,N,2.0,6,40,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,Jordan,15-05-2020,Written press,Arabic,Niamey,NE-8,Niger
927,348,348,09-05-2020,,Movements,,,,,,,,,,,,Dying when crossing borders,Rescued when crossing borders,Arrivals through borders,Departures,,,abandonned in desert,,,,,1600.0,,,300,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,48.0,0,E,NE-1-Agadez => Dirkou,19.0,0.0,5,N,12.0,53.0,"34,8",E,,,,,,,,,,UK,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
928,348,348,09-05-2020,Movements,Movements,,,,,,,,,,,,Dying when crossing borders,Rescued when crossing borders,Arrivals through borders,Departures,,,abandonned in desert,,,,,1600.0,,,300,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,48.0,0,E,NE-1-Agadez => Dirkou,19.0,0.0,5,N,12.0,53.0,"34,8",E,,,,,,,,,,UK,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
929,348,348,09-05-2020,Security,Movements,,,,,,,,,,,,Dying when crossing borders,Rescued when crossing borders,Arrivals through borders,Departures,,,abandonned in desert,,,,,1600.0,,,300,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,48.0,0,E,NE-1-Agadez => Dirkou,19.0,0.0,5,N,12.0,53.0,"34,8",E,,,,,,,,,,UK,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
930,349,349,,,Social,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-SB-Sabha,27.0,2.0,,N,14.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,17-05-2020,Written press,Arabic,Sabha,LY-SB,Libya
931,349,349,,Social,Social,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-SB-Sabha,27.0,2.0,,N,14.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,17-05-2020,Written press,Arabic,Sabha,LY-SB,Libya
